data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
01/11/2024;110.037;Alto Alegre dos Parecis ;RO;2020;2;180.734,88;39.999,98
01/11/2024;110.037;Alto Alegre dos Parecis ;RO;2021;2;196.297,86;34.656,83
01/11/2024;110.037;Alto Alegre dos Parecis ;RO;2022;4;369.783,96;61.623,30
01/11/2024;110.037;Alto Alegre dos Parecis ;RO;2023;7;881.341,13;102.611,73
01/11/2024;110.037;Alto Alegre dos Parecis ;RO;2024;8;1.241.047,94;77.776,61
01/11/2024;110.040;Alto Paraíso ;RO;2009;1;76.000;0
01/11/2024;110.040;Alto Paraíso ;RO;2010;1;30.000;8.503
01/11/2024;110.040;Alto Paraíso ;RO;2012;2;130.500;13.233,04
01/11/2024;110.040;Alto Paraíso ;RO;2013;2;130.943;33.056,99
01/11/2024;110.040;Alto Paraíso ;RO;2014;2;151.500;39.456,98
01/11/2024;110.040;Alto Paraíso ;RO;2015;4;308.855,03;74.777,96
01/11/2024;110.040;Alto Paraíso ;RO;2016;5;371.905,61;19.396,99
01/11/2024;110.040;Alto Paraíso ;RO;2017;2;147.254,47;50.439,60
01/11/2024;110.040;Alto Paraíso ;RO;2018;4;349.785,73;65.199,99
01/11/2024;110.040;Alto Paraíso ;RO;2019;3;236.951,77;26.534,26
01/11/2024;110.040;Alto Paraíso ;RO;2023;1;136.000;0
01/11/2024;110.040;Alto Paraíso ;RO;2024;1;201.000;0
01/11/2024;110.045;Buritis ;RO;2009;2;99.090,38;33.066
01/11/2024;110.045;Buritis ;RO;2011;1;57.247,91;4.525,20
01/11/2024;110.045;Buritis ;RO;2012;3;193.108,95;26.466,08
01/11/2024;110.045;Buritis ;RO;2013;7;448.844,87;110.826,72
01/11/2024;110.045;Buritis ;RO;2014;8;549.586,16;179.149,54
01/11/2024;110.045;Buritis ;RO;2015;10;752.349,61;177.276,59
01/11/2024;110.045;Buritis ;RO;2016;13;985.628,83;179.790,98
01/11/2024;110.045;Buritis ;RO;2017;18;1.417.345,38;311.971,33
01/11/2024;110.045;Buritis ;RO;2018;16;1.204.622,95;275.790,19
01/11/2024;110.045;Buritis ;RO;2019;9;731.078,15;200.528,86
01/11/2024;110.045;Buritis ;RO;2020;17;1.574.245,03;402.034,87
01/11/2024;110.045;Buritis ;RO;2021;6;603.601,93;130.968,65
01/11/2024;110.045;Buritis ;RO;2022;15;1.648.011,77;266.773,67
01/11/2024;110.045;Buritis ;RO;2023;24;3.212.114,29;381.941,61
01/11/2024;110.045;Buritis ;RO;2024;25;4.162.323,01;305.383,37
01/11/2024;110.050;Novo Horizonte do Oeste ;RO;2012;1;20.000;3.733,71
01/11/2024;110.050;Novo Horizonte do Oeste ;RO;2016;1;103.391,92;0
01/11/2024;110.050;Novo Horizonte do Oeste ;RO;2024;1;186.000;0
01/11/2024;110.060;Cacaulândia ;RO;2010;1;67.628,80;11.636
01/11/2024;110.060;Cacaulândia ;RO;2011;1;49.007,05;0
01/11/2024;110.060;Cacaulândia ;RO;2014;2;134.343;33.056,99
01/11/2024;110.060;Cacaulândia ;RO;2017;1;47.526,04;0
01/11/2024;110.060;Cacaulândia ;RO;2019;1;72.799,48;28.380,99
01/11/2024;110.060;Cacaulândia ;RO;2020;2;162.166,35;41.999,98
01/11/2024;110.060;Cacaulândia ;RO;2021;1;61.128,72;18.924,91
01/11/2024;110.060;Cacaulândia ;RO;2022;2;266.799,28;25.514,68
01/11/2024;110.080;Candeias do Jamari ;RO;2009;1;20.000;3.688
01/11/2024;110.080;Candeias do Jamari ;RO;2010;3;115.313,48;15.610
01/11/2024;110.080;Candeias do Jamari ;RO;2012;5;180.408,72;44.934,89
01/11/2024;110.080;Candeias do Jamari ;RO;2013;5;323.187,83;66.474,79
01/11/2024;110.080;Candeias do Jamari ;RO;2014;6;368.883,95;104.541,33
01/11/2024;110.080;Candeias do Jamari ;RO;2015;2;161.100;31.999,98
01/11/2024;110.080;Candeias do Jamari ;RO;2016;3;234.716,24;38.195,98
01/11/2024;110.080;Candeias do Jamari ;RO;2017;1;72.000;6.225,29
01/11/2024;110.080;Candeias do Jamari ;RO;2019;1;68.000;20.625,62
01/11/2024;110.080;Candeias do Jamari ;RO;2020;1;62.887,50;6.493,43
01/11/2024;110.080;Candeias do Jamari ;RO;2021;1;106.172,71;26.210,09
01/11/2024;110.080;Candeias do Jamari ;RO;2022;8;937.608,48;48.310,40
01/11/2024;110.080;Candeias do Jamari ;RO;2023;3;370.612,40;81.016,22
01/11/2024;110.080;Candeias do Jamari ;RO;2024;3;566.720;39.440,31
01/11/2024;110.092;Chupinguaia ;RO;2009;1;68.909,29;0
01/11/2024;110.092;Chupinguaia ;RO;2010;1;59.874,37;12.326
01/11/2024;110.092;Chupinguaia ;RO;2012;1;45.529,40;21.233,04
01/11/2024;110.092;Chupinguaia ;RO;2013;1;50.774,85;24.451,99
01/11/2024;110.092;Chupinguaia ;RO;2014;3;227.004,67;47.912,07
01/11/2024;110.092;Chupinguaia ;RO;2015;3;236.716;55.240,98
01/11/2024;110.092;Chupinguaia ;RO;2016;2;126.155,35;36.393,63
01/11/2024;110.092;Chupinguaia ;RO;2020;2;179.150,63;46.784,98
01/11/2024;110.092;Chupinguaia ;RO;2022;1;103.992,10;532
01/11/2024;110.092;Chupinguaia ;RO;2023;2;340.297,54;0
01/11/2024;110.092;Chupinguaia ;RO;2024;1;188.000;0
01/11/2024;110.100;Governador Jorge Teixeira ;RO;2018;1;72.128;31.544,99
01/11/2024;110.100;Governador Jorge Teixeira ;RO;2019;1;229.999,80;0
01/11/2024;110.100;Governador Jorge Teixeira ;RO;2024;1;94.033,77;34.961,10
01/11/2024;110.120;Ministro Andreazza ;RO;2017;1;102.025,05;0
01/11/2024;110.120;Ministro Andreazza ;RO;2019;1;75.198,28;27.188
01/11/2024;110.120;Ministro Andreazza ;RO;2022;1;93.071,07;22.763,61
01/11/2024;110.120;Ministro Andreazza ;RO;2024;1;120.000;1.303,89
01/11/2024;110.130;Mirante da Serra ;RO;2014;2;109.761,86;49.872,98
01/11/2024;110.130;Mirante da Serra ;RO;2015;3;192.711,62;72.373,11
01/11/2024;110.130;Mirante da Serra ;RO;2017;1;54.526,91;19.745,12
01/11/2024;110.130;Mirante da Serra ;RO;2020;1;95.998,40;22.389,99
01/11/2024;110.130;Mirante da Serra ;RO;2024;3;398.029,64;33.685,80
01/11/2024;110.140;Monte Negro ;RO;2009;1;66.800;10.735
01/11/2024;110.140;Monte Negro ;RO;2010;2;121.181,60;27.339
01/11/2024;110.140;Monte Negro ;RO;2011;1;36.000;9.000
01/11/2024;110.140;Monte Negro ;RO;2012;2;129.247,16;19.822,01
01/11/2024;110.140;Monte Negro ;RO;2013;2;122.958,99;30.567,34
01/11/2024;110.140;Monte Negro ;RO;2015;1;81.000;17.057
01/11/2024;110.140;Monte Negro ;RO;2016;1;81.000;17.110
01/11/2024;110.140;Monte Negro ;RO;2017;1;77.085,77;0
01/11/2024;110.140;Monte Negro ;RO;2018;3;183.670;63.518,44
01/11/2024;110.140;Monte Negro ;RO;2020;1;72.647,62;23.473,99
01/11/2024;110.140;Monte Negro ;RO;2023;2;239.600;0
01/11/2024;110.140;Monte Negro ;RO;2024;1;95.243,55;54.956,26
01/11/2024;110.145;Parecis ;RO;2023;1;113.600;27.516,98
01/11/2024;110.145;Parecis ;RO;2024;1;236.320,76;0
01/11/2024;110.147;Primavera de Rondônia ;RO;2010;1;58.556,61;0
01/11/2024;110.147;Primavera de Rondônia ;RO;2011;1;43.584,63;3.328,20
01/11/2024;110.147;Primavera de Rondônia ;RO;2012;2;86.993,73;43.572,14
01/11/2024;110.147;Primavera de Rondônia ;RO;2013;1;67.700;15.999,99
01/11/2024;110.147;Primavera de Rondônia ;RO;2014;3;127.073,40;69.856,47
01/11/2024;110.147;Primavera de Rondônia ;RO;2015;1;51.916,87;24.451,99
01/11/2024;110.147;Primavera de Rondônia ;RO;2016;1;79.572,71;16.665,99
01/11/2024;110.147;Primavera de Rondônia ;RO;2019;1;83.000;0
01/11/2024;110.147;Primavera de Rondônia ;RO;2020;1;96.000;0
01/11/2024;110.147;Primavera de Rondônia ;RO;2021;1;67.616,23;4.124,85
01/11/2024;110.148;São Felipe D'Oeste ;RO;2014;3;197.334,55;49.512,98
01/11/2024;110.148;São Felipe D'Oeste ;RO;2015;1;53.200;21.838,99
01/11/2024;110.148;São Felipe D'Oeste ;RO;2016;1;44.879;19.375,11
01/11/2024;110.148;São Felipe D'Oeste ;RO;2019;1;85.490,40;0
01/11/2024;110.148;São Felipe D'Oeste ;RO;2020;2;151.853,17;32.406,63
01/11/2024;110.149;São Francisco do Guaporé ;RO;2015;1;58.329;18.770,99
01/11/2024;110.149;São Francisco do Guaporé ;RO;2016;1;50.000;0
01/11/2024;110.149;São Francisco do Guaporé ;RO;2018;1;52.767,28;6.021,21
01/11/2024;110.149;São Francisco do Guaporé ;RO;2023;4;455.389,03;679,65
01/11/2024;110.149;São Francisco do Guaporé ;RO;2024;3;476.116;59.848,68
01/11/2024;110.150;Seringueiras ;RO;2024;1;87.808,15;0
01/11/2024;110.160;Theobroma ;RO;2009;3;98.792,70;48.474
01/11/2024;110.160;Theobroma ;RO;2010;4;200.526,16;44.995
01/11/2024;110.160;Theobroma ;RO;2011;3;114.731,08;19.000
01/11/2024;110.160;Theobroma ;RO;2012;2;131.446,34;35.916,08
01/11/2024;110.160;Theobroma ;RO;2013;1;62.400;25.508,99
01/11/2024;110.160;Theobroma ;RO;2014;1;48.650;24.451,99
01/11/2024;110.160;Theobroma ;RO;2015;6;454.832;115.426,68
01/11/2024;110.160;Theobroma ;RO;2016;4;315.538;51.362,17
01/11/2024;110.160;Theobroma ;RO;2017;3;208.774,27;64.396,34
01/11/2024;110.160;Theobroma ;RO;2018;2;123.400;0
01/11/2024;110.160;Theobroma ;RO;2023;1;113.365,26;39.121,06
01/11/2024;110.170;Urupá ;RO;2009;5;196.360,17;55.875
01/11/2024;110.170;Urupá ;RO;2010;3;126.609,84;50.240
01/11/2024;110.170;Urupá ;RO;2011;9;510.348,49;33.476,20
01/11/2024;110.170;Urupá ;RO;2012;6;423.330,59;103.643,15
01/11/2024;110.170;Urupá ;RO;2013;4;232.502,81;62.555,98
01/11/2024;110.170;Urupá ;RO;2014;9;574.204,77;145.318,62
01/11/2024;110.170;Urupá ;RO;2015;7;497.538,52;117.092,03
01/11/2024;110.170;Urupá ;RO;2016;2;83.720,85;5.425,27
01/11/2024;110.170;Urupá ;RO;2017;3;229.227,13;42.550,24
01/11/2024;110.170;Urupá ;RO;2018;2;156.500;24.545,56
01/11/2024;110.170;Urupá ;RO;2019;2;132.454,64;41.913,39
01/11/2024;110.170;Urupá ;RO;2020;1;87.448,78;22.424,99
01/11/2024;110.170;Urupá ;RO;2021;4;381.835,51;84.610,76
01/11/2024;110.170;Urupá ;RO;2022;4;402.521,04;29.599,82
01/11/2024;110.170;Urupá ;RO;2023;10;1.055.357,71;251.410,91
01/11/2024;110.170;Urupá ;RO;2024;9;1.153.824,79;323.822,53
01/11/2024;110.175;Vale do Anari ;RO;2013;1;64.000;19.765,99
01/11/2024;110.175;Vale do Anari ;RO;2020;1;78.319,29;20.999,99
01/11/2024;110.180;Vale do Paraíso ;RO;2009;1;30.000;10.503
01/11/2024;110.180;Vale do Paraíso ;RO;2010;2;110.000;10.035
01/11/2024;110.180;Vale do Paraíso ;RO;2011;1;39.500;9.000
01/11/2024;110.180;Vale do Paraíso ;RO;2012;1;52.887;18.112,99
01/11/2024;110.180;Vale do Paraíso ;RO;2013;6;377.708,55;112.346,51
01/11/2024;110.180;Vale do Paraíso ;RO;2014;4;222.467,25;77.599,93
01/11/2024;110.180;Vale do Paraíso ;RO;2015;4;219.030,34;67.713,41
01/11/2024;110.180;Vale do Paraíso ;RO;2016;3;236.807,54;43.710,98
01/11/2024;110.180;Vale do Paraíso ;RO;2018;1;63.000;4.810,59
01/11/2024;110.180;Vale do Paraíso ;RO;2021;1;92.000;16.403,91
01/11/2024;110.180;Vale do Paraíso ;RO;2024;1;117.657,86;0
01/11/2024;120.001;Acrelândia ;AC;2009;2;47.000;17.136
01/11/2024;120.001;Acrelândia ;AC;2010;2;68.281;13.754
01/11/2024;120.001;Acrelândia ;AC;2011;4;184.057,67;3.877
01/11/2024;120.001;Acrelândia ;AC;2012;1;50.373,96;0
01/11/2024;120.001;Acrelândia ;AC;2013;1;52.068;12.081,54
01/11/2024;120.001;Acrelândia ;AC;2016;1;81.000;15.999,99
01/11/2024;120.001;Acrelândia ;AC;2017;2;150.000;0
01/11/2024;120.001;Acrelândia ;AC;2019;3;224.342,57;13.242,22
01/11/2024;120.001;Acrelândia ;AC;2021;1;91.200;22.852,28
01/11/2024;120.005;Assis Brasil ;AC;2010;1;50.000;10.035
01/11/2024;120.005;Assis Brasil ;AC;2013;2;118.282,09;42.340,73
01/11/2024;120.005;Assis Brasil ;AC;2014;1;45.658;24.341,99
01/11/2024;120.005;Assis Brasil ;AC;2015;1;41.420;25.508,99
01/11/2024;120.010;Brasiléia ;AC;2009;2;93.500;20.070
01/11/2024;120.010;Brasiléia ;AC;2010;2;118.900;20.070
01/11/2024;120.010;Brasiléia ;AC;2012;1;71.998,69;18.206,04
01/11/2024;120.010;Brasiléia ;AC;2013;8;284.616,56;30.541,55
01/11/2024;120.010;Brasiléia ;AC;2014;18;436.040;64.790,05
01/11/2024;120.010;Brasiléia ;AC;2015;3;362.000;19.314,99
01/11/2024;120.010;Brasiléia ;AC;2017;1;102.400;0
01/11/2024;120.013;Bujari ;AC;2009;2;79.000;9.552
01/11/2024;120.013;Bujari ;AC;2010;2;89.975,81;11.072
01/11/2024;120.013;Bujari ;AC;2012;1;32.981,44;17.180,75
01/11/2024;120.013;Bujari ;AC;2013;3;151.031;54.652,35
01/11/2024;120.013;Bujari ;AC;2014;12;746.748,09;175.759,28
01/11/2024;120.013;Bujari ;AC;2015;6;409.261,57;61.577,44
01/11/2024;120.013;Bujari ;AC;2017;5;534.489,74;30.752,70
01/11/2024;120.013;Bujari ;AC;2018;1;62.999,95;0
01/11/2024;120.013;Bujari ;AC;2019;4;294.620,65;39.596,32
01/11/2024;120.013;Bujari ;AC;2023;1;240.000;0
01/11/2024;120.017;Capixaba ;AC;2009;3;112.000;18.943
01/11/2024;120.017;Capixaba ;AC;2011;2;108.000;0
01/11/2024;120.017;Capixaba ;AC;2014;1;63.875;0
01/11/2024;120.020;Cruzeiro do Sul ;AC;2009;73;2.382.251,51;423.290,80
01/11/2024;120.020;Cruzeiro do Sul ;AC;2010;24;1.187.609,99;305.800
01/11/2024;120.020;Cruzeiro do Sul ;AC;2011;18;973.042,21;32.340,60
01/11/2024;120.020;Cruzeiro do Sul ;AC;2012;14;975.109,06;98.359,40
01/11/2024;120.020;Cruzeiro do Sul ;AC;2013;21;1.028.381,91;232.962,80
01/11/2024;120.020;Cruzeiro do Sul ;AC;2014;26;1.119.231,03;160.269,65
01/11/2024;120.020;Cruzeiro do Sul ;AC;2015;26;1.790.575,39;96.653,72
01/11/2024;120.020;Cruzeiro do Sul ;AC;2016;7;626.790;58.945,32
01/11/2024;120.020;Cruzeiro do Sul ;AC;2017;5;573.517,90;39.961,36
01/11/2024;120.020;Cruzeiro do Sul ;AC;2018;4;279.078,96;64.699,79
01/11/2024;120.020;Cruzeiro do Sul ;AC;2019;1;86.400;18.721,95
01/11/2024;120.020;Cruzeiro do Sul ;AC;2020;3;258.350;45.015,19
01/11/2024;120.020;Cruzeiro do Sul ;AC;2021;1;72.000;0
01/11/2024;120.020;Cruzeiro do Sul ;AC;2022;4;775.400;0
01/11/2024;120.020;Cruzeiro do Sul ;AC;2023;6;816.634,32;1.131
01/11/2024;120.020;Cruzeiro do Sul ;AC;2024;11;2.111.083,14;250
01/11/2024;120.025;Epitaciolândia ;AC;2010;2;121.000;34.237
01/11/2024;120.025;Epitaciolândia ;AC;2011;5;358.898;11.041
01/11/2024;120.025;Epitaciolândia ;AC;2012;2;148.000;29.932,82
01/11/2024;120.025;Epitaciolândia ;AC;2013;15;841.346;111.585,47
01/11/2024;120.025;Epitaciolândia ;AC;2014;17;495.200;70.969,50
01/11/2024;120.025;Epitaciolândia ;AC;2015;2;144.900;0
01/11/2024;120.025;Epitaciolândia ;AC;2017;1;81.000;5.856,89
01/11/2024;120.030;Feijó ;AC;2009;1;14.000;3.057
01/11/2024;120.030;Feijó ;AC;2010;1;60.000;8.985
01/11/2024;120.030;Feijó ;AC;2011;2;81.639,84;4.820
01/11/2024;120.030;Feijó ;AC;2012;4;196.371,10;70.344,03
01/11/2024;120.030;Feijó ;AC;2013;56;3.174.617,54;1.239.158,48
01/11/2024;120.030;Feijó ;AC;2014;55;3.047.872,47;1.252.504,16
01/11/2024;120.030;Feijó ;AC;2015;39;2.517.034,50;704.053,94
01/11/2024;120.030;Feijó ;AC;2016;9;551.153,90;158.316,53
01/11/2024;120.030;Feijó ;AC;2017;3;216.783,02;45.771,09
01/11/2024;120.030;Feijó ;AC;2018;1;70.000;20.999,99
01/11/2024;120.030;Feijó ;AC;2019;2;134.800;7.663,29
01/11/2024;120.030;Feijó ;AC;2020;1;58.398,40;22.739,99
01/11/2024;120.030;Feijó ;AC;2021;1;84.736,48;25.894,40
01/11/2024;120.030;Feijó ;AC;2022;1;50.629,67;0
01/11/2024;120.030;Feijó ;AC;2023;4;534.085,93;38.860,61
01/11/2024;120.030;Feijó ;AC;2024;8;1.357.897,76;23.761,54
01/11/2024;120.033;Mâncio Lima ;AC;2009;2;90.000;14.290
01/11/2024;120.033;Mâncio Lima ;AC;2010;1;36.021;13.795
01/11/2024;120.033;Mâncio Lima ;AC;2011;1;40.000;0
01/11/2024;120.033;Mâncio Lima ;AC;2012;2;92.000;13.233,04
01/11/2024;120.033;Mâncio Lima ;AC;2013;1;90.000;0
01/11/2024;120.033;Mâncio Lima ;AC;2024;1;127.000;0
01/11/2024;120.034;Manoel Urbano ;AC;2009;2;104.719,72;36.389
01/11/2024;120.034;Manoel Urbano ;AC;2010;8;372.501,97;82.090
01/11/2024;120.034;Manoel Urbano ;AC;2011;6;372.653,34;16.658
01/11/2024;120.034;Manoel Urbano ;AC;2012;5;295.834,62;67.121,40
01/11/2024;120.034;Manoel Urbano ;AC;2013;23;1.215.565,17;377.964,01
01/11/2024;120.034;Manoel Urbano ;AC;2014;10;681.068,11;160.370,83
01/11/2024;120.034;Manoel Urbano ;AC;2015;1;74.700;15.999,99
01/11/2024;120.034;Manoel Urbano ;AC;2016;1;158.000;0
01/11/2024;120.034;Manoel Urbano ;AC;2019;1;92.110,36;0
01/11/2024;120.034;Manoel Urbano ;AC;2020;1;72.000;0
01/11/2024;120.038;Plácido de Castro ;AC;2009;1;45.000;10.035
01/11/2024;120.038;Plácido de Castro ;AC;2010;2;89.645,86;12.035
01/11/2024;120.038;Plácido de Castro ;AC;2012;1;42.454,70;0
01/11/2024;120.038;Plácido de Castro ;AC;2013;2;85.000;14.941,43
01/11/2024;120.038;Plácido de Castro ;AC;2014;2;121.500;15.999,99
01/11/2024;120.038;Plácido de Castro ;AC;2017;1;81.000;0
01/11/2024;120.038;Plácido de Castro ;AC;2024;1;140.000;0
01/11/2024;120.039;Porto Walter ;AC;2013;2;26.229,94;7.068,66
01/11/2024;120.040;Rio Branco ;AC;2009;201;11.737.639,65;2.223.188,34
01/11/2024;120.040;Rio Branco ;AC;2010;428;27.071.714,23;6.868.213
01/11/2024;120.040;Rio Branco ;AC;2011;295;21.837.439,03;1.537.254
01/11/2024;120.040;Rio Branco ;AC;2012;110;9.438.107,36;1.068.311,65
01/11/2024;120.040;Rio Branco ;AC;2013;135;12.576.200,16;1.095.140,52
01/11/2024;120.040;Rio Branco ;AC;2014;111;11.196.851,23;639.354,69
01/11/2024;120.040;Rio Branco ;AC;2015;180;21.896.838,43;723.660,46
01/11/2024;120.040;Rio Branco ;AC;2016;137;16.846.889,45;381.479,07
01/11/2024;120.040;Rio Branco ;AC;2017;156;18.779.481,85;535.757,43
01/11/2024;120.040;Rio Branco ;AC;2018;143;15.365.508,05;1.390.377,98
01/11/2024;120.040;Rio Branco ;AC;2019;66;7.649.105,88;417.106,88
01/11/2024;120.040;Rio Branco ;AC;2020;41;4.072.133,35;341.927,77
01/11/2024;120.040;Rio Branco ;AC;2021;87;8.934.268,66;597.176,72
01/11/2024;120.040;Rio Branco ;AC;2022;44;5.069.380,21;84.154,02
01/11/2024;120.040;Rio Branco ;AC;2023;141;20.405.124,63;338.391,01
01/11/2024;120.040;Rio Branco ;AC;2024;111;16.256.725,42;484.068,46
01/11/2024;120.042;Rodrigues Alves ;AC;2009;4;132.000;27.476
01/11/2024;120.042;Rodrigues Alves ;AC;2011;2;108.000;2.000
01/11/2024;120.042;Rodrigues Alves ;AC;2012;6;244.588,31;63.200,70
01/11/2024;120.042;Rodrigues Alves ;AC;2014;5;172.429,38;39.602,39
01/11/2024;120.042;Rodrigues Alves ;AC;2015;3;182.042,16;50.079,89
01/11/2024;120.045;Senador Guiomard ;AC;2009;5;244.163,66;48.980
01/11/2024;120.045;Senador Guiomard ;AC;2010;2;123.534,50;20.070
01/11/2024;120.045;Senador Guiomard ;AC;2012;5;299.046,57;45.699,12
01/11/2024;120.045;Senador Guiomard ;AC;2013;3;193.400;31.999,98
01/11/2024;120.045;Senador Guiomard ;AC;2014;7;262.000;55.207,56
01/11/2024;120.045;Senador Guiomard ;AC;2015;7;630.923,13;43.022,34
01/11/2024;120.045;Senador Guiomard ;AC;2022;1;99.255,38;0
01/11/2024;120.045;Senador Guiomard ;AC;2023;2;282.736;0
01/11/2024;120.045;Senador Guiomard ;AC;2024;1;96.000;0
01/11/2024;120.050;Sena Madureira ;AC;2009;12;485.473,97;69.311
01/11/2024;120.050;Sena Madureira ;AC;2010;7;317.015,82;60.560
01/11/2024;120.050;Sena Madureira ;AC;2011;4;314.070;0
01/11/2024;120.050;Sena Madureira ;AC;2012;15;938.842,22;207.793
01/11/2024;120.050;Sena Madureira ;AC;2013;25;1.643.320,61;395.057,61
01/11/2024;120.050;Sena Madureira ;AC;2014;22;1.610.360,58;357.995,24
01/11/2024;120.050;Sena Madureira ;AC;2015;46;3.475.967,07;729.138,02
01/11/2024;120.050;Sena Madureira ;AC;2016;23;1.801.106,57;290.191,79
01/11/2024;120.050;Sena Madureira ;AC;2017;23;1.676.632,43;393.695,76
01/11/2024;120.050;Sena Madureira ;AC;2018;13;1.046.425,51;145.630,74
01/11/2024;120.050;Sena Madureira ;AC;2019;15;1.044.335,07;253.088,14
01/11/2024;120.050;Sena Madureira ;AC;2020;8;638.372,44;102.189,33
01/11/2024;120.050;Sena Madureira ;AC;2021;2;120.148,58;9.510,99
01/11/2024;120.050;Sena Madureira ;AC;2022;1;92.000;0
01/11/2024;120.050;Sena Madureira ;AC;2023;1;120.000;835
01/11/2024;120.050;Sena Madureira ;AC;2024;1;136.000;0
01/11/2024;120.060;Tarauacá ;AC;2009;5;144.600;28.258
01/11/2024;120.060;Tarauacá ;AC;2010;7;416.530;103.605
01/11/2024;120.060;Tarauacá ;AC;2011;17;1.010.365,89;94.956
01/11/2024;120.060;Tarauacá ;AC;2012;23;1.285.329,65;452.474,68
01/11/2024;120.060;Tarauacá ;AC;2013;30;1.936.565,27;608.388,12
01/11/2024;120.060;Tarauacá ;AC;2014;7;470.145;95.422,56
01/11/2024;120.060;Tarauacá ;AC;2015;6;466.303,52;99.618,73
01/11/2024;120.060;Tarauacá ;AC;2016;2;194.404,35;23.197,99
01/11/2024;120.060;Tarauacá ;AC;2017;2;185.555;21.107,19
01/11/2024;120.060;Tarauacá ;AC;2018;1;50.000;5.018,61
01/11/2024;120.060;Tarauacá ;AC;2023;2;245.400;20.258,10
01/11/2024;120.060;Tarauacá ;AC;2024;2;246.750;1.059,58
01/11/2024;120.070;Xapuri ;AC;2013;2;110.548;47.966,84
01/11/2024;120.070;Xapuri ;AC;2014;1;18.000;3.868,73
01/11/2024;120.080;Porto Acre ;AC;2011;1;31.000;0
01/11/2024;120.080;Porto Acre ;AC;2012;1;55.000;13.233,04
01/11/2024;130.002;Alvarães ;AM;2011;2;32.700;0
01/11/2024;130.002;Alvarães ;AM;2012;2;42.000;7.685,22
01/11/2024;130.030;Autazes ;AM;2013;1;52.040;33.959,99
01/11/2024;130.030;Autazes ;AM;2014;8;476.843;154.585,34
01/11/2024;130.030;Autazes ;AM;2015;6;478.212,90;120.329,95
01/11/2024;130.030;Autazes ;AM;2016;5;460.301,92;68.264,17
01/11/2024;130.030;Autazes ;AM;2017;3;242.873,74;22.452,60
01/11/2024;130.030;Autazes ;AM;2018;3;240.000;42.315,42
01/11/2024;130.030;Autazes ;AM;2019;1;80.000;0
01/11/2024;130.060;Benjamin Constant ;AM;2010;1;60.000;8.985
01/11/2024;130.060;Benjamin Constant ;AM;2012;2;132.400;0
01/11/2024;130.060;Benjamin Constant ;AM;2013;1;21.500;4.447,46
01/11/2024;130.060;Benjamin Constant ;AM;2014;1;25.000;4.544,11
01/11/2024;130.060;Benjamin Constant ;AM;2015;1;25.000;4.544,11
01/11/2024;130.070;Boca do Acre ;AM;2017;1;97.810,11;0
01/11/2024;130.080;Borba ;AM;2013;4;220.000;40.595,67
01/11/2024;130.080;Borba ;AM;2014;14;1.014.386;172.302,94
01/11/2024;130.080;Borba ;AM;2015;41;3.156.764,45;609.034,91
01/11/2024;130.080;Borba ;AM;2016;27;2.084.557,09;349.797,39
01/11/2024;130.080;Borba ;AM;2017;11;791.116,30;171.376,06
01/11/2024;130.080;Borba ;AM;2018;4;206.800;98.374,29
01/11/2024;130.110;Careiro ;AM;2009;1;71.740,06;0
01/11/2024;130.110;Careiro ;AM;2010;1;44.804,66;8.605
01/11/2024;130.110;Careiro ;AM;2012;2;102.000;12.004,48
01/11/2024;130.110;Careiro ;AM;2014;5;248.092,65;28.236,29
01/11/2024;130.110;Careiro ;AM;2015;6;202.051,69;25.708,70
01/11/2024;130.110;Careiro ;AM;2016;5;111.500;9.499,11
01/11/2024;130.110;Careiro ;AM;2017;1;80.000;4.662,82
01/11/2024;130.110;Careiro ;AM;2018;1;65.100;5.382,02
01/11/2024;130.110;Careiro ;AM;2019;1;56.000;5.521,99
01/11/2024;130.110;Careiro ;AM;2020;1;56.000;0
01/11/2024;130.120;Coari ;AM;2011;1;55.000;0
01/11/2024;130.120;Coari ;AM;2012;6;394.792,25;62.603,20
01/11/2024;130.120;Coari ;AM;2013;10;619.531;138.943,92
01/11/2024;130.120;Coari ;AM;2014;23;1.797.305,28;246.705,28
01/11/2024;130.120;Coari ;AM;2015;6;443.423;100.576,94
01/11/2024;130.120;Coari ;AM;2016;5;401.376,43;12.521,98
01/11/2024;130.120;Coari ;AM;2017;4;319.500;13.709,66
01/11/2024;130.120;Coari ;AM;2018;3;187.265,52;50.102,50
01/11/2024;130.120;Coari ;AM;2022;1;60.286;15.065,71
01/11/2024;130.120;Coari ;AM;2024;3;332.640;19.659,75
01/11/2024;130.165;Guajará ;AM;2010;2;82.619,27;31.064
01/11/2024;130.165;Guajará ;AM;2011;1;42.458,97;8.000
01/11/2024;130.165;Guajará ;AM;2013;6;325.424,31;47.654,12
01/11/2024;130.165;Guajará ;AM;2014;5;135.291;34.852,26
01/11/2024;130.165;Guajará ;AM;2015;4;176.531,26;44.792,67
01/11/2024;130.165;Guajará ;AM;2017;1;55.750;19.820,80
01/11/2024;130.165;Guajará ;AM;2024;1;194.173,16;0
01/11/2024;130.170;Humaitá ;AM;2009;1;45.475;13.035
01/11/2024;130.170;Humaitá ;AM;2013;1;61.415;11.842,04
01/11/2024;130.170;Humaitá ;AM;2014;2;132.988,39;0
