date,store_number,store_name,city,category_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
2019-12-30,5176,SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET,CEDAR RAPIDS,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2019-08-02,2560,HY-VEE FOOD STORE / MARION,MARION,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2024-08-19,4169,SUPER QUICK 2 / HUBBELL,DES MOINES,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2022-01-14,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,HUMBOLDT,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2021-11-08,2190,"CENTRAL CITY LIQUOR, INC.",DES MOINES,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2022-08-12,4334,FAREWAY STORES #114 / DUBUQUE,DUBUQUE,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2023-05-11,2651,HY-VEE / WAVERLY,WAVERLY,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2020-10-23,5245,BEST TRIP,DES MOINES,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2019-12-10,4819,SUPER STOP 2 / ALTOONA,ALTOONA,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2024-07-14,6050,CASEY'S GENERAL STORE #2539 / SHENANDOAH,SHENANDOAH,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2019-09-04,2623,HY-VEE FOOD STORE #4 / SIOUX CITY,SIOUX CITY,BLENDED WHISKIES,25601,SEAGRAMS 7 CROWN MINI,12,50,6.17,9.26,1,9.26,0.05,0.01
2024-06-05,2501,HY-VEE  #2 (1018) / AMES,AMES,BLENDED WHISKIES,26160,BIRD DOG APPLE MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-07-26,5343,FROHLICH'S SUPER VALU,COON RAPIDS,BLENDED WHISKIES,26160,BIRD DOG APPLE MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2024-06-28,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,HUMBOLDT,BLENDED WHISKIES,26162,BIRD DOG BLACKBERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-01-14,4873,CASEY'S GENERAL STORE #2559 / GRANGER,GRANGER,BLENDED WHISKIES,26164,BIRD DOG BLACK CHERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2021-09-07,5404,THE DEPOT OXFORD LLC,OXFORD,BLENDED WHISKIES,26164,BIRD DOG BLACK CHERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2024-08-27,6331,MAIN STREET TOBACCO SHOP / MAQUOKETA,MAQUOKETA,BLENDED WHISKIES,26164,BIRD DOG BLACK CHERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2024-08-19,6331,MAIN STREET TOBACCO SHOP / MAQUOKETA,MAQUOKETA,BLENDED WHISKIES,26164,BIRD DOG BLACK CHERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-09-16,6137,STAR CONVENIENCE / FORT DODGE,FORT DODGE,BLENDED WHISKIES,26164,BIRD DOG BLACK CHERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2023-09-01,5726,EHLINGER'S VINTON EXPRESS,VINTON,BLENDED WHISKIES,26164,BIRD DOG BLACK CHERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2021-07-28,6142,SUPER MART / OELWEIN,OELWEIN,BLENDED WHISKIES,26164,BIRD DOG BLACK CHERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-04-06,2642,HY-VEE WINE AND SPIRITS / PELLA,PELLA,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2024-04-09,5307,FAREWAY STORES #167/JOHNSTON,JOHNSTON,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-10-09,6265,KC STORE / STRATFORD,STRATFORD,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-10-21,5434,"MK MINIMART, INC",WEST BURLINGTON,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-10-13,2651,HY-VEE / WAVERLY,WAVERLY,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2023-09-19,5244,THE OX & WREN SPIRITS AND GIFTS,CRESCO,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-12-14,4135,FAREWAY STORES #925 / ALTOONA,ALTOONA,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-12-13,5307,FAREWAY STORES #167/JOHNSTON,JOHNSTON,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-02-09,6047,CORNER STOP / WASHINGTON,WASHINGTON,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2021-11-23,6173,MINI-MART / INDEPENDENCE,INDEPENDENCE,BLENDED WHISKIES,26172,BIRD DOG PEACH MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2023-02-28,2549,HY-VEE FOOD STORE (1271) / INDIANOLA,INDIANOLA,BLENDED WHISKIES,26174,BIRD DOG PEANUT BUTTER FLAVORED WHISKEY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2023-03-23,6129,EAST END LIQUOR / DES MOINES,DES MOINES,BLENDED WHISKIES,26174,BIRD DOG PEANUT BUTTER FLAVORED WHISKEY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-06-16,4988,HAPPY'S WINE & SPIRITS,CEDAR FALLS,BLENDED WHISKIES,26176,BIRD DOG STRAWBERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2023-04-14,5434,"MK MINIMART, INC",WEST BURLINGTON,BLENDED WHISKIES,26176,BIRD DOG STRAWBERRY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-08-24,3842,BANCROFT LIQUOR STORE,BANCROFT,BLENDED WHISKIES,26360,BIRD DOG SALTED CARAMEL FLAVORED WHISKEY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2023-07-31,4518,CASEY'S GENERAL STORE #2824 / WDM,WEST DES MOINES,BLENDED WHISKIES,26360,BIRD DOG SALTED CARAMEL FLAVORED WHISKEY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-12-14,5635,"BREW, GAS, COFFEE, SPIRIT, CIGARATTE",CORRECTIONVILLE,BLENDED WHISKIES,26360,BIRD DOG SALTED CARAMEL FLAVORED WHISKEY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-08-29,5441,LIQUOR ON THE CORNER,CHEROKEE,BLENDED WHISKIES,26360,BIRD DOG SALTED CARAMEL FLAVORED WHISKEY MINI,6,50,5.0,7.5,1,7.5,0.05,0.01
2022-02-04,5971,PONY CREEK LIQUOR / GLENWOOD,GLENWOOD,STRAIGHT BOURBON WHISKIES,26373,JIM BEAM ORANGE MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-07-08,4509,AJ'S LIQUOR II,AMES,STRAIGHT BOURBON WHISKIES,26373,JIM BEAM ORANGE MINI,12,50,5.4,8.1,1,8.1,0.05,0.01
2022-03-15,5065,CIRCLE S GORDON DRIVE,SIOUX CITY,STRAIGHT BOURBON WHISKIES,26373,JIM BEAM ORANGE MINI,12,50,7.0,10.5,1,10.5,0.05,0.01
2021-06-05,2551,HY-VEE FOOD STORE / CHARITON,CHARITON,BLENDED WHISKIES,26763,BIRD DOG BLACK CHERRY MINI,5,50,5.8,8.7,1,8.7,0.05,0.01
2019-11-07,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,BLENDED WHISKIES,26763,BIRD DOG BLACK CHERRY MINI,5,50,5.8,8.7,1,8.7,0.05,0.01
2019-04-26,4678,FAREWAY STORES #124 / ADEL,ADEL,BLENDED WHISKIES,26777,BLUE OX AMERICAN SPIRIT WHISKEY MINI,1,50,30.0,45.0,1,45.0,0.05,0.01
2019-12-13,4375,KUM & GO #237 / GRIMES,GRIMES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2024-04-09,5091,KUM & GO #1436 / MUSCATINE,MUSCATINE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-09-01,4296,CIRCLE B MARKET,KEOSAUQUA,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,13.59,0.05,0.01
2021-08-13,4361,QUIK TRIP #538 / NW 2ND / DSM,DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2019-10-02,5293,THE BOONEDOCKS,ARNOLDS PARK,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-08-20,5671,RUSS'S MARKET #30,GLENWOOD,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-05-15,3698,INGERSOLL WINE MERCHANTS,WEST DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-06-26,5529,BIG 10 MART,DUBUQUE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-06-25,4941,KUM & GO #170 / URBANDALE,URBANDALE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-10-18,2200,SAC LIQUOR STORE,SAC CITY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2024-10-02,4725,CASEY'S GENERAL STORE #1548 / ANKENY,ANKENY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2023-07-06,2522,HY-VEE WINE AND SPIRITS (1628) / SPIRIT LAKE,SPIRIT LAKE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-03-24,2585,HY-VEE WINE AND SPIRITS / ALGONA,ALGONA,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2022-08-04,10032,KWIK STAR #1158 / AMES,AMES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-03-25,5489,CASEY'S GENERAL STORE #1550 / WINFIELD,WINFIELD,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2024-02-08,5465,KUM & GO #1215 / AMES,AMES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2024-10-03,5501,QUIK TRIP #530 / EUCLID,DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2020-10-16,4617,LICKETY LIQUOR,DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-03-05,5361,LIQUORLAND,BURLINGTON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2023-12-29,5873,WEST D LIQUORS,WEST DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2020-07-13,5106,RANDY'S NEIGHBORHOOD MARKET,DEWITT,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-10-15,5920,KUM & GO #0131 / HUXLEY,HUXLEY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-04-10,2591,HY-VEE WINE AND SPIRITS / ATLANTIC,ATLANTIC,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-04-13,5340,KUM & GO #532/ WEST DSM,WEST DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-07-15,5315,BROTHER'S MARKET WINE AND SPIRITS,SIGOURNEY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-09-22,2508,HY-VEE FOOD STORE #1 / CEDAR RAPIDS,CEDAR RAPIDS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-03-06,2178,DOUBLE D LIQUOR STORE,WAUKON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-10-21,4675,KUM & GO #1113 / AMES,AMES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-08-30,2616,HY-VEE FOOD AND DRUG / CLINTON,CLINTON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2023-07-07,2572,HY-VEE FOOD STORE / CEDAR FALLS,CEDAR FALLS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2023-03-29,2643,HY-VEE WINE AND SPIRITS / WATERLOO,WATERLOO,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2023-08-17,5499,KUM & GO #184 / ALTOONA,ALTOONA,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-08-03,3993,NEW STAR LIQUOR / W 4TH S / WATERLOO,WATERLOO,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2023-02-17,4622,QUIK TRIP #544 / SE 14TH DM,DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-04-09,4450,KUM & GO #157 / URBANDALE,URBANDALE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-04-07,2675,HY-VEE #2 / CORALVILLE,CORALVILLE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2024-10-17,5107,KUM & GO #4098 / WINDSOR HEIGHTS,WINDSOR HEIGHTS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-06-14,4638,GD XPRESS / DAVENPORT,DAVENPORT,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2024-05-14,5504,NEIGHBORHOOD MART,WATERLOO,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2024-04-25,4393,KUM & GO #206 / CLIVE,CLIVE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2020-01-15,2661,HY-VEE FOOD STORE / SHELDON,SHELDON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-04-23,5460,SMOKIN JOE'S # 6 TOBACCO AND LIQUOR OUTLET,CORALVILLE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2024-02-27,5113,"RAY'S SUPERMARKET, INC.",WATERLOO,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-06-21,4152,FOOD LAND SUPER MARKETS,MISSOURI VALLEY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2020-10-30,2602,HY-VEE FOOD STORE / WEBSTER CITY,WEBSTER CITY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2023-05-02,5510,KUM & GO #1443 / WILLIAMSBURG,WILLIAMSBURG,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2019-08-09,5245,BEST TRIP,DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-07-23,5460,SMOKIN JOE'S # 6 TOBACCO AND LIQUOR OUTLET,CORALVILLE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-05-07,5970,KUM & GO #7701 / DES MOINES,DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-10-23,3738,HARTIG DRUG COMPANY #4 / DUBUQUE,DUBUQUE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2022-07-27,2675,HY-VEE #2 / CORALVILLE,CORALVILLE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-06-21,5504,NEIGHBORHOOD MART,WATERLOO,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2024-02-19,4180,SMOKIN' JOE'S #10 TOBACCO AND LIQUOR OUTLET,MARION,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2020-04-24,4897,GASLAND #102 / BURLINGTON,BURLINGTON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-12-14,2721,HY-VEE C-STORE #3 / DUBUQUE,DUBUQUE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-04-09,4369,KUM & GO #28 / NORWALK,NORWALK,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-01-03,5600,H & A MINI MART,DES MOINES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-12-11,3514,KAREN'S SPIRITS AND WINE,FORT DODGE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-03-04,4509,AJ'S LIQUOR II,AMES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2022-09-15,5211,KUM & GO #129  /  JOHNSTON,JOHNSTON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-12-05,2576,HY-VEE WINE AND SPIRITS / STORM LAKE,STORM LAKE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-02-09,2651,HY-VEE / WAVERLY,WAVERLY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2019-08-13,5357,GAMEDAY LIQUOR/ ORANGE CITY,ORANGE CITY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-11-16,5856,STATION MART #1 - EVANSDALE,EVANSDALE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-03-14,3890,SMOKIN' JOE'S #7 TOBACCO AND LIQUOR OUTLET,CEDAR RAPIDS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2021-04-19,5462,7STAR LIQUOR & TOBACCO OUTLET,CEDAR RAPIDS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2022-07-28,2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPIDS,CEDAR RAPIDS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-12-05,6245,NEIGHBORHOOD LIQUOR HOUSE / ANKENY,ANKENY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-12-15,4496,B P ON 1ST,CEDAR RAPIDS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2024-07-15,4896,BARRYS MINI MART,HARPERS FERRY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2024-03-01,4626,KWIK SHOP #527 / COUNCIL BLUFFS,COUNCIL BLUFFS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2024-07-10,3390,OKOBOJI AVENUE LIQUOR,MILFORD,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-05-16,4566,KUM & GO #508 / CEDAR RAPIDS,CEDAR RAPIDS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2022-05-16,5546,CASEY'S GENERAL STORE #2341 / NEWTON,NEWTON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2019-11-01,4291,FAREWAY STORES #597 / CRESTON,CRESTON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-05-07,4898,BURLINGTON SHELL,BURLINGTON,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2020-10-22,4438,KUM & GO #214  AMES,AMES,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2019-09-05,2605,HY-VEE DRUGSTORE #5 / CEDAR RAPIDS,CEDAR RAPIDS,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2021-12-21,4467,KUM & GO #438 / MUSCATINE,MUSCATINE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
2019-11-07,5460,SMOKIN JOE'S # 6 TOBACCO AND LIQUOR OUTLET,CORALVILLE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,9.06,13.59,1,13.59,0.05,0.01
2024-09-20,10468,KWIK STAR #1702 / CLIVE,CLIVE,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25,1,17.25,0.05,0.01
